Quarter,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Research And Development,Selling General And Administration,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Total Unusual Items,Total Unusual Items Excluding Goodwill,Other Income Expense,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Restructuring And Mergern Acquisition,Gain On Sale Of Security,Rent Expense Supplemental,Rent And Landing Fees,Salaries And Wages,Earnings From Equity Interest,Total Other Finance Cost,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Insurance And Claims,Amortization,Amortization Of Intangibles Income Statement,Write Off,Other Taxes,Average Dilution Earnings,Gain On Sale Of Ppe,Minority Interests,Otherunder Preferred Stock Dividend,Securities Amortization,Gain On Sale Of Business,Earnings From Equity Interest Net Of Tax,Impairment Of Capital Assets,Preferred Stock Dividends,Net Income Discontinuous Operations,Depreciation Income Statement,Provision For Doubtful Accounts,Net Income From Tax Loss Carryforward
2024-03-31,0.0,0.050332,-288800000.0,-315100000.0,38300000.0,59100000.0,-288800000.0,-327100000.0,175400000.0,4700000.0,180100000.0,-315100000.0,-315100000.0,694800000.0,-507200000.0,240534351.0,240534351.0,-1.31,-1.31,-315100000.0,-315100000.0,-315100000.0,-315100000.0,-315100000.0,-16700000.0,-331800000.0,175400000.0,4700000.0,180100000.0,-507200000.0,635700000.0,-4400000.0,507500000.0,132600000.0,15600000.0,117000000.0,117000000.0,128500000.0,59100000.0,187600000.0,187600000.0,BNTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,-16035193.003619,0.30956,507400000.0,457900000.0,78800000.0,179100000.0,455600000.0,376800000.0,117000000.0,,120400000.0,493664806.996381,457900000.0,881000000.0,526200000.0,,,,,457900000.0,457900000.0,457900000.0,457900000.0,457900000.0,205300000.0,663200000.0,117000000.0,,120400000.0,598000000.0,701900000.0,-2300000.0,577800000.0,149400000.0,18000000.0,131400000.0,256700000.0,1299900000.0,179100000.0,1479000000.0,1479000000.0,BNTX,-51800000.0,-51800000.0,-51800000.0,,,,,-22400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,16156552.330695,0.293755,215700000.0,160600000.0,41300000.0,128600000.0,270700000.0,229400000.0,90500000.0,2000000.0,92500000.0,121756552.330695,160600000.0,813400000.0,73100000.0,239701493.0,239701493.0,0.67,0.67,160600000.0,160600000.0,160600000.0,160600000.0,160600000.0,66800000.0,227400000.0,90500000.0,2000000.0,92500000.0,81900000.0,651600000.0,-5200000.0,497900000.0,150800000.0,14400000.0,136400000.0,92200000.0,733500000.0,161800000.0,895300000.0,895300000.0,BNTX,55000000.0,55000000.0,55000000.0,,,,,55000000.0,,,44200000.0,,,8100000.0,8100000.0,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.15,-379000000.0,-190400000.0,31900000.0,162900000.0,-379000000.0,-410900000.0,151100000.0,1300000.0,152400000.0,-190400000.0,-190400000.0,731000000.0,-563300000.0,241012658.0,241012658.0,-0.79,-0.79,-190400000.0,-190400000.0,-190400000.0,-190400000.0,-190400000.0,-221800000.0,-412200000.0,151100000.0,1300000.0,152400000.0,-563300000.0,568100000.0,56800000.0,373400000.0,137900000.0,18100000.0,119800000.0,119800000.0,4800000.0,162900000.0,167700000.0,167700000.0,BNTX,-58600000.0,-58600000.0,-58600000.0,,,,,-58600000.0,,,43100000.0,,,8000000.0,8000000.0,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,29000000.0,,,,,,244975610.0,242608696.0,2.05,2.07,,,,,,,,,29000000.0,,,,,,,,,,,,,,BNTX,-80200000.0,-80200000.0,-80200000.0,,,,,-80200000.0,,,38000000.0,,1200000.0,,,15400000.0,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.25,-82230000.0,-120405000.0,24931000.0,113201000.0,-82230000.0,-107161000.0,13225000.0,,13225000.0,-120405000.0,-120405000.0,1036327000.0,-107161000.0,104698659.0,104698659.0,-1.17,-1.17,-120405000.0,-120405000.0,-120405000.0,-120405000.0,-120405000.0,14485000.0,-105920000.0,13225000.0,,13225000.0,-107161000.0,898195000.0,,454466000.0,443729000.0,,,,791034000.0,138132000.0,929166000.0,1167155000.0,BGNE,,,-11984000.0,-11984000.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
2024-03-31,0.0,0.25,-236055000.0,-251150000.0,25293000.0,99642000.0,-236055000.0,-261348000.0,16160000.0,,16160000.0,-251150000.0,-251150000.0,1013000000.0,-261348000.0,104272894.0,104272894.0,-2.47,-2.47,-251150000.0,-251150000.0,-251150000.0,-251150000.0,-251150000.0,7724000.0,-243426000.0,16160000.0,,16160000.0,-261348000.0,888065000.0,,460638000.0,427427000.0,,,,626717000.0,124935000.0,751652000.0,944464000.0,BGNE,,,1762000.0,1762000.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
2023-12-31,0.0,0.25,-359976000.0,-367553000.0,23819000.0,83851000.0,-359976000.0,-383795000.0,16274000.0,,,-367553000.0,-367553000.0,1018204000.0,-383795000.0,,,,,-367553000.0,-367553000.0,-367553000.0,-367553000.0,-367553000.0,16781000.0,-350772000.0,16274000.0,,,-383795000.0,912372000.0,,493987000.0,416547000.0,,,,528577000.0,105832000.0,634409000.0,810522000.0,BGNE,,,16749000.0,16749000.0,,,,,,,,,,1838000.0,1838000.0,,1838000.0,1838000.0,,,,,,,,,,,,,,,
2023-09-30,0.0,0.060718,-112458000.0,215413000.0,21510000.0,76086000.0,-112458000.0,-133968000.0,26649000.0,,26649000.0,215413000.0,215413000.0,915276000.0,-133968000.0,106948603.0,104670483.0,1.95,2.08,215413000.0,215413000.0,215413000.0,215413000.0,215413000.0,13925000.0,229338000.0,26649000.0,,26649000.0,-133968000.0,818967000.0,,453259000.0,364421000.0,,,,684999000.0,96309000.0,781308000.0,914525000.0,BGNE,,,336657000.0,336657000.0,,,,,,,,,,1287000.0,1287000.0,,1287000.0,1287000.0,,,,,,,,,,,,,,,
2023-06-30,0.0,0.25,-296380000.0,-381137000.0,22335000.0,73843000.0,-296380000.0,-318715000.0,15070000.0,,15070000.0,-381137000.0,-381137000.0,913976000.0,-318715000.0,104632644.0,104632644.0,-3.64,-3.64,-381137000.0,-381137000.0,-381137000.0,-381137000.0,-381137000.0,13674000.0,-367463000.0,15070000.0,,15070000.0,-318715000.0,817986000.0,,422764000.0,395034000.0,,,,499271000.0,95990000.0,595261000.0,707139000.0,BGNE,,,-63818000.0,-63818000.0,,,,,,,,,,188000.0,188000.0,,188000.0,188000.0,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,16016000.0,,,,,104166520.0,104166520.0,-3.38,-3.38,,,,,,,,,,16016000.0,,,,,,,,,,,,,BGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-1209000000.0,-1279000000.0,41000000.0,115000000.0,-1232000000.0,-1273000000.0,105000000.0,6000000.0,111000000.0,-1256000000.0,-1279000000.0,1584000000.0,-1363000000.0,384000000.0,384000000.0,-3.33,-3.33,-1279000000.0,-1279000000.0,-1279000000.0,-1279000000.0,-1279000000.0,0.0,-1279000000.0,105000000.0,6000000.0,111000000.0,-1363000000.0,1469000000.0,-20000000.0,1221000000.0,268000000.0,,,,106000000.0,115000000.0,221000000.0,184000000.0,MRNA,-23000000.0,-23000000.0,-21000000.0,2000000.0,,,,-23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,-3150000.0,0.21,-1108000000.0,-1175000000.0,36000000.0,96000000.0,-1123000000.0,-1159000000.0,114000000.0,6000000.0,120000000.0,-1163150000.0,-1175000000.0,1433000000.0,-1266000000.0,382000000.0,382000000.0,-3.07,-3.07,-1175000000.0,-1175000000.0,-1175000000.0,-1175000000.0,-1175000000.0,10000000.0,-1165000000.0,114000000.0,6000000.0,120000000.0,-1266000000.0,1337000000.0,,1063000000.0,274000000.0,,,,71000000.0,96000000.0,167000000.0,167000000.0,MRNA,-15000000.0,-15000000.0,-13000000.0,2000000.0,,,,-15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,-4620000.0,0.21,300000000.0,217000000.0,202000000.0,929000000.0,278000000.0,76000000.0,97000000.0,6000000.0,103000000.0,234380000.0,217000000.0,2807000000.0,6000000.0,395000000.0,381000000.0,0.55,0.57,217000000.0,217000000.0,217000000.0,217000000.0,217000000.0,-147000000.0,70000000.0,97000000.0,6000000.0,103000000.0,6000000.0,1878000000.0,2000000.0,1406000000.0,470000000.0,,,,1884000000.0,929000000.0,2813000000.0,2793000000.0,MRNA,-22000000.0,-22000000.0,-33000000.0,-11000000.0,,,,-22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,-7770000.0,0.21,-1662000000.0,-3630000000.0,249000000.0,2241000000.0,-1699000000.0,-1948000000.0,95000000.0,10000000.0,105000000.0,-3600770000.0,-3630000000.0,3799000000.0,-2012000000.0,381000000.0,381000000.0,-9.53,-9.53,-3630000000.0,-3630000000.0,-3630000000.0,-3630000000.0,-3630000000.0,1672000000.0,-1958000000.0,95000000.0,10000000.0,105000000.0,-2012000000.0,1558000000.0,-44000000.0,1160000000.0,442000000.0,,,,-454000000.0,2241000000.0,1787000000.0,1757000000.0,MRNA,-37000000.0,-37000000.0,-41000000.0,-4000000.0,,,,-37000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,4642000.0,0.211,-1666000000.0,-1380000000.0,92000000.0,731000000.0,-1644000000.0,-1736000000.0,91000000.0,13000000.0,104000000.0,-1397358000.0,-1380000000.0,2183000000.0,-1867000000.0,381000000.0,381000000.0,-3.62,-3.62,-1380000000.0,-1380000000.0,-1380000000.0,-1380000000.0,-1380000000.0,-369000000.0,-1749000000.0,91000000.0,13000000.0,104000000.0,-1867000000.0,1452000000.0,-28000000.0,1148000000.0,332000000.0,,,,-415000000.0,731000000.0,316000000.0,293000000.0,MRNA,22000000.0,22000000.0,27000000.0,5000000.0,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24000000.0,,,,,,,,,,MRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.217281,385600000.0,278100000.0,18700000.0,77800000.0,385600000.0,366900000.0,34600000.0,11600000.0,46200000.0,278100000.0,278100000.0,395000000.0,319900000.0,,,,,278100000.0,278100000.0,278100000.0,278100000.0,278100000.0,77200000.0,355300000.0,34600000.0,11600000.0,46200000.0,319900000.0,317200000.0,,139600000.0,177600000.0,25400000.0,152200000.0,113000000.0,637100000.0,77800000.0,714900000.0,714900000.0,UTHR,,,800000.0,800000.0,,,,,,,39200000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.23,426900000.0,306600000.0,15000000.0,72900000.0,426900000.0,411900000.0,40500000.0,13300000.0,53800000.0,306600000.0,306600000.0,321400000.0,356300000.0,49700000.0,47000000.0,6.17,6.52,306600000.0,306600000.0,306600000.0,306600000.0,306600000.0,92000000.0,398600000.0,40500000.0,13300000.0,53800000.0,356300000.0,248500000.0,,104100000.0,144400000.0,23200000.0,121200000.0,103100000.0,604800000.0,72900000.0,677700000.0,677700000.0,UTHR,,,1800000.0,1800000.0,,,,,,,18100000.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.265064,324200000.0,217100000.0,13700000.0,71000000.0,324200000.0,310500000.0,35900000.0,15100000.0,51000000.0,217100000.0,217100000.0,354600000.0,260100000.0,49800000.0,47000000.0,4.36,4.62,217100000.0,217100000.0,217100000.0,217100000.0,217100000.0,78300000.0,295400000.0,35900000.0,15100000.0,51000000.0,260100000.0,283600000.0,,151400000.0,132200000.0,24100000.0,108100000.0,98100000.0,543700000.0,71000000.0,614700000.0,614700000.0,UTHR,0.0,0.0,-600000.0,-600000.0,0.0,,,,,,10000000.0,,,,,,,,0.0,,,,,,,,,,,,,,
2023-09-30,0.0,0.239341,380700000.0,267600000.0,13300000.0,70100000.0,380700000.0,367400000.0,29700000.0,15600000.0,45300000.0,267600000.0,267600000.0,282400000.0,327000000.0,49700000.0,46900000.0,5.38,5.71,267600000.0,267600000.0,267600000.0,267600000.0,267600000.0,84200000.0,351800000.0,29700000.0,15600000.0,45300000.0,327000000.0,212300000.0,,84700000.0,127600000.0,20700000.0,106900000.0,90400000.0,539300000.0,70100000.0,609400000.0,609400000.0,UTHR,0.0,0.0,-4900000.0,-4900000.0,0.0,,,,,,16500000.0,,,,,,,,0.0,,,,,,,,,,,,,,
2023-06-30,0.0,0.22673,362900000.0,259200000.0,12900000.0,64100000.0,362900000.0,350000000.0,22400000.0,14800000.0,37200000.0,259200000.0,259200000.0,283100000.0,313400000.0,49500000.0,46900000.0,5.24,5.53,259200000.0,259200000.0,259200000.0,259200000.0,259200000.0,76000000.0,335200000.0,22400000.0,14800000.0,37200000.0,313400000.0,219000000.0,,89000000.0,130000000.0,20100000.0,109900000.0,102000000.0,532400000.0,64100000.0,596500000.0,596500000.0,UTHR,0.0,0.0,-600000.0,-600000.0,0.0,,,,,,7900000.0,,,,,,,,0.0,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,49600000.0,46300000.0,4.86,5.2,,,,,,,,,,,,,,,,,,,,,,,UTHR,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-06-30,12845322.049835,0.338035,2108000000.0,1408000000.0,,190000000.0,2146000000.0,2146000000.0,273000000.0,19000000.0,292000000.0,1382845322.049835,1408000000.0,3586000000.0,1640000000.0,648847926.0,644393593.0,2.17,2.185,1408000000.0,1408000000.0,1408000000.0,1408000000.0,1408000000.0,719000000.0,2127000000.0,273000000.0,19000000.0,292000000.0,1816000000.0,3396000000.0,,2502000000.0,894000000.0,,,,5212000000.0,190000000.0,5402000000.0,5402000000.0,GMAB,38000000.0,38000000.0,38000000.0,,-176000000.0,,176000000.0,214000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,142865384.615385,0.227855,1096000000.0,1325000000.0,,185000000.0,1723000000.0,1723000000.0,288000000.0,7000000.0,295000000.0,840865384.615385,1325000000.0,3342000000.0,801000000.0,656590684.0,653031050.0,2.018,2.029,1325000000.0,1325000000.0,1325000000.0,1325000000.0,1325000000.0,391000000.0,1716000000.0,288000000.0,7000000.0,295000000.0,801000000.0,3157000000.0,,2300000000.0,857000000.0,,,,3958000000.0,185000000.0,4143000000.0,3863000000.0,GMAB,627000000.0,627000000.0,627000000.0,,,,,627000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,-319047516.198704,0.308855,1965000000.0,640000000.0,,126000000.0,932000000.0,932000000.0,289000000.0,6000000.0,295000000.0,1353952483.801296,640000000.0,3008000000.0,1670000000.0,,,,,640000000.0,640000000.0,640000000.0,640000000.0,640000000.0,286000000.0,926000000.0,289000000.0,6000000.0,295000000.0,1670000000.0,2882000000.0,,1948000000.0,934000000.0,,,,4552000000.0,126000000.0,4678000000.0,4603000000.0,GMAB,-1033000000.0,-1033000000.0,-1033000000.0,,,,,-1033000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,159048852.701702,0.212065,1960000000.0,2129000000.0,,100000000.0,2710000000.0,2710000000.0,235000000.0,8000000.0,243000000.0,1538048852.701702,2129000000.0,3027000000.0,1717000000.0,658725248.0,653067485.0,3.232,3.26,2129000000.0,2129000000.0,2129000000.0,2129000000.0,2129000000.0,573000000.0,2702000000.0,235000000.0,8000000.0,243000000.0,1717000000.0,2927000000.0,,2088000000.0,839000000.0,,,,4644000000.0,100000000.0,4744000000.0,4438000000.0,GMAB,750000000.0,750000000.0,750000000.0,,,,,750000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,5086186.540732,0.211924,1695000000.0,1335000000.0,,21000000.0,1719000000.0,1719000000.0,202000000.0,25000000.0,227000000.0,1316086186.540732,1335000000.0,2701000000.0,1468000000.0,658284024.0,652492669.0,2.028,2.046,1335000000.0,1335000000.0,1335000000.0,1335000000.0,1335000000.0,359000000.0,1694000000.0,202000000.0,25000000.0,227000000.0,1468000000.0,2680000000.0,,1853000000.0,827000000.0,,,,4148000000.0,21000000.0,4169000000.0,4169000000.0,GMAB,24000000.0,24000000.0,24000000.0,,0.0,,0.0,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,658307210.0,654205607.0,0.319,0.321,,,,,,,,,,,,,,,,,,,,,,,GMAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-44590000.0,-60385000.0,20000.0,,-57263000.0,-57283000.0,-3102000.0,3102000.0,,-47712000.0,-60385000.0,44610000.0,-59617000.0,707904643.0,707904643.0,-0.09,-0.09,-60385000.0,-60385000.0,-60385000.0,-60385000.0,-60385000.0,,-60385000.0,-3102000.0,3102000.0,,-44610000.0,44610000.0,,30798000.0,13971000.0,,13971000.0,13971000.0,,,0.0,0.0,SMMT,-12673000.0,-12673000.0,-12673000.0,,-15007000.0,15007000.0,,2334000.0,,,,,,,,,,,,-159000.0,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-42362000.0,-43473000.0,27000.0,,-40325000.0,-40352000.0,-3121000.0,3121000.0,,-45510000.0,-43473000.0,42389000.0,-42389000.0,701785250.0,701785250.0,-0.06,-0.06,-43473000.0,-43473000.0,-43473000.0,-43473000.0,-43473000.0,,-43473000.0,-3121000.0,3121000.0,,-42389000.0,42389000.0,,30873000.0,11729000.0,,11729000.0,11729000.0,,,0.0,0.0,SMMT,2037000.0,2037000.0,2037000.0,,0.0,,,2037000.0,,,,,,,,,,,,-213000.0,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-33334000.0,-36567000.0,605000.0,,-33065000.0,-33670000.0,-522000.0,2897000.0,2375000.0,-36836000.0,-36567000.0,36245000.0,-36210000.0,,,,,-36567000.0,-36567000.0,-36567000.0,-36567000.0,-36567000.0,,-36567000.0,-522000.0,2897000.0,2375000.0,-36245000.0,36245000.0,-1000.0,24814000.0,11610000.0,,11610000.0,-8190000.0,,,0.0,0.0,SMMT,269000.0,269000.0,165000.0,-104000.0,0.0,0.0,,269000.0,,,,,,,,,,,,-178000.0,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-17472000.0,-21268000.0,599000.0,,-17947000.0,-18546000.0,-237000.0,2722000.0,2485000.0,-20793000.0,-21268000.0,20492000.0,-20492000.0,697739477.0,697739477.0,-0.03,-0.03,-21268000.0,-21268000.0,-21268000.0,-21268000.0,-21268000.0,,-21268000.0,-237000.0,2722000.0,2485000.0,-20492000.0,20492000.0,,15323000.0,5434000.0,,5434000.0,5434000.0,,,0.0,0.0,SMMT,-475000.0,-475000.0,-539000.0,-64000.0,0.0,,,-475000.0,,,,,,,,,,,,-265000.0,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-11757000.0,-14717000.0,756000.0,,-11446000.0,-12202000.0,771000.0,2515000.0,3286000.0,-15028000.0,-14717000.0,15794000.0,-15794000.0,697685365.0,697685365.0,-0.02,-0.02,-14717000.0,-14717000.0,-14717000.0,-14717000.0,-14717000.0,,-14717000.0,771000.0,2515000.0,3286000.0,-15794000.0,15794000.0,-12000.0,9451000.0,6316000.0,,6316000.0,6316000.0,,,0.0,0.0,SMMT,311000.0,311000.0,306000.0,-5000.0,0.0,,,311000.0,,,,,,,,,,,,39000.0,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,378163980.0,378163980.0,-1.43,-1.43,,,,,,,,,,,,,-42000.0,,,,,,,,,,SMMT,,,,417000.0,,520915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-149180000.0,-128703000.0,3478000.0,,-149109000.0,-152587000.0,23813000.0,,23813000.0,-128774000.0,-128703000.0,152587000.0,-152981000.0,117256561.0,117256561.0,-1.1,-1.1,-128703000.0,-128703000.0,-128703000.0,-128703000.0,-128703000.0,,-128703000.0,23813000.0,,23813000.0,-152587000.0,152587000.0,-394000.0,131507000.0,21474000.0,,21474000.0,21474000.0,,,0.0,0.0,PCVX,71000.0,71000.0,71000.0,,,,,71000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-108915000.0,-95020000.0,3091000.0,,-111255000.0,-114346000.0,21666000.0,,21666000.0,-92680000.0,-95020000.0,114346000.0,-114472000.0,111690951.0,111690951.0,-0.85,-0.85,-95020000.0,-95020000.0,-95020000.0,-95020000.0,-95020000.0,,-95020000.0,21666000.0,,21666000.0,-114346000.0,114346000.0,-126000.0,94587000.0,19885000.0,,19885000.0,19885000.0,,,0.0,0.0,PCVX,-2340000.0,-2340000.0,-2340000.0,,,,,-2340000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-101154000.0,-180801000.0,2948000.0,,-177853000.0,-180801000.0,17568000.0,0.0,17568000.0,-104102000.0,-180801000.0,121670000.0,-196676000.0,,,,,-180801000.0,-180801000.0,-180801000.0,-180801000.0,-180801000.0,,-180801000.0,17568000.0,0.0,17568000.0,-121670000.0,121670000.0,-6000.0,104150000.0,17526000.0,,17526000.0,17526000.0,,,0.0,0.0,PCVX,-76699000.0,-76699000.0,-76699000.0,,,,,-1699000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-90411000.0,-92664000.0,2480000.0,,-90184000.0,-92664000.0,18495000.0,0.0,18495000.0,-92891000.0,-92664000.0,111386000.0,-113026000.0,63542909.0,63542909.0,-1.456,-1.456,-92664000.0,-92664000.0,-92664000.0,-92664000.0,-92664000.0,,-92664000.0,18495000.0,0.0,18495000.0,-111386000.0,111386000.0,-1640000.0,97421000.0,15605000.0,,15605000.0,15605000.0,,,0.0,0.0,PCVX,227000.0,227000.0,227000.0,,,,,227000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-82175000.0,-68339000.0,2401000.0,,-82282000.0,-84683000.0,16451000.0,0.0,16451000.0,-68232000.0,-68339000.0,84683000.0,-87147000.0,98057870.0,98057870.0,-0.7,-0.7,-68339000.0,-68339000.0,-68339000.0,-68339000.0,-68339000.0,,-68339000.0,16451000.0,0.0,16451000.0,-84683000.0,84683000.0,-2464000.0,72691000.0,14456000.0,,14456000.0,14456000.0,,,0.0,0.0,PCVX,-107000.0,-107000.0,-107000.0,,,,,-107000.0,1900000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,86206817.0,86206817.0,-0.7,-0.7,,,,,,,,,,,,,,,,,,,,,,,PCVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.188911,162173000.0,107174000.0,26463000.0,118295000.0,162173000.0,135710000.0,16211000.0,3574000.0,19785000.0,107174000.0,107174000.0,591577000.0,120452000.0,200505000.0,190114000.0,0.55,0.56,109943000.0,107174000.0,107174000.0,107174000.0,107174000.0,24962000.0,132136000.0,16211000.0,3574000.0,19785000.0,120452000.0,461118000.0,,183787000.0,263032000.0,122800000.0,140232000.0,140232000.0,581570000.0,130459000.0,712029000.0,712029000.0,BMRN,0.0,0.0,-4527000.0,-4527000.0,0.0,,,,,,,,,14299000.0,14299000.0,,14299000.0,14299000.0,,,2769000.0,0.0,,,,,,,,,,,
2024-03-31,1599761.243806,0.159976,126444000.0,88662000.0,27350000.0,112128000.0,136444000.0,109094000.0,15818000.0,3547000.0,19365000.0,80261761.243806,88662000.0,570371000.0,88462000.0,199262000.0,188866000.0,0.46,0.47,91431000.0,88662000.0,88662000.0,88662000.0,88662000.0,16885000.0,105547000.0,15818000.0,3547000.0,19365000.0,78462000.0,445191000.0,,204987000.0,225906000.0,,,,523653000.0,125180000.0,648833000.0,648833000.0,BMRN,10000000.0,10000000.0,11267000.0,1267000.0,10000000.0,,,,,,,,,14298000.0,14298000.0,,14298000.0,14298000.0,,,2769000.0,10000000.0,,,,,,,,,,,
2023-12-31,0.0,0.21,51692000.0,20375000.0,26861000.0,123817000.0,51692000.0,24831000.0,11946000.0,5504000.0,18044000.0,20375000.0,20375000.0,631928000.0,14219000.0,191838000.0,188479000.0,0.11,0.11,17565000.0,20375000.0,20375000.0,20375000.0,20375000.0,-1048000.0,19327000.0,11946000.0,5504000.0,18044000.0,14279000.0,496450000.0,,206250000.0,275000000.0,133200000.0,141800000.0,141800000.0,510729000.0,135478000.0,646207000.0,646207000.0,BMRN,0.0,0.0,-6838000.0,-6838000.0,0.0,,0.0,,,,,,,15200000.0,15200000.0,,15200000.0,15200000.0,,,,0.0,,,,,,,,,,,
2023-09-30,0.0,0.030982,71133000.0,40378000.0,25685000.0,114760000.0,71133000.0,45448000.0,11961000.0,3779000.0,15740000.0,40378000.0,40378000.0,555759000.0,25661000.0,191173000.0,188219000.0,0.21,0.21,40378000.0,40378000.0,40378000.0,40378000.0,40378000.0,1291000.0,41669000.0,11961000.0,3779000.0,15740000.0,25570000.0,431014000.0,,191314000.0,224000000.0,121900000.0,102100000.0,102100000.0,456584000.0,124745000.0,581329000.0,581329000.0,BMRN,0.0,0.0,4047000.0,4047000.0,0.0,,0.0,,,,,,,15700000.0,15700000.0,,15700000.0,15700000.0,,,0.0,0.0,,,,,,,,,,,
2023-06-30,0.0,0.208586,99984000.0,56040000.0,25419000.0,120824000.0,99984000.0,74565000.0,8857000.0,3755000.0,12612000.0,56040000.0,56040000.0,529709000.0,65566000.0,194998000.0,187948000.0,0.29,0.3,56977000.0,56040000.0,56040000.0,56040000.0,56040000.0,14770000.0,70810000.0,8857000.0,3755000.0,12612000.0,65566000.0,399090000.0,,177363000.0,206103000.0,115600000.0,90503000.0,90503000.0,464656000.0,130619000.0,595275000.0,595275000.0,BMRN,0.0,0.0,-3613000.0,-3613000.0,0.0,,0.0,,,,,,,15624000.0,15624000.0,,15624000.0,15624000.0,,,937000.0,0.0,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117700000.0,105303000.0,105303000.0,,,,,BMRN,,,,,,,0.0,,,,,,,,,,,,,,937000.0,,,,,,,,,,,,
2024-06-30,3811080.0,0.21,-385220000.0,-444601000.0,22048000.0,76600000.0,-367072000.0,-389120000.0,49112000.0,657000.0,49769000.0,-458937920.0,-444601000.0,1500780000.0,-478130000.0,218175000.0,218175000.0,-2.04,-2.04,-444601000.0,-444601000.0,-444601000.0,-444601000.0,-444601000.0,54824000.0,-389777000.0,49112000.0,657000.0,49769000.0,-457021000.0,1424180000.0,,1138380000.0,285800000.0,,285800000.0,180700000.0,967159000.0,76600000.0,1043759000.0,1043759000.0,INCY,18148000.0,18148000.0,18148000.0,,-21093000.0,,21093000.0,39241000.0,,,105100000.0,,,,,,,,,,,,,,,,,,,,,,
